2026-05-09 10:39:06,088 | INFO | agent  | Edge agent started (cmd_drop=0.00, cmd_delay_ms=0).
2026-05-09 11:08:34,676 | INFO | agent  | Device state sync: ac=on
2026-05-09 11:08:34,676 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:35,632 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:35,677 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:35,677 | INFO | agent  | Sensor update: temperature=27.1
2026-05-09 11:08:35,678 | INFO | agent  | Sensor update: humidity=44.7
2026-05-09 11:08:35,678 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:35,678 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:08:35,678 | INFO | agent  | Sensor update: light=195.1
2026-05-09 11:08:35,680 | INFO | agent  | Device state sync: light=on
2026-05-09 11:08:35,681 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:35,681 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:36,186 | INFO | agent  | Sensor update: temperature=26.9
2026-05-09 11:08:36,188 | INFO | agent  | Sensor update: humidity=45.1
2026-05-09 11:08:36,189 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:36,190 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:08:36,190 | INFO | agent  | Sensor update: light=191.4
2026-05-09 11:08:36,637 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:36,684 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:36,685 | INFO | agent  | Sensor update: temperature=19.29
2026-05-09 11:08:36,685 | INFO | agent  | Sensor update: humidity=51.0
2026-05-09 11:08:36,685 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:36,685 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:08:36,685 | INFO | agent  | Sensor update: light=4.7
2026-05-09 11:08:36,687 | INFO | agent  | Device state sync: light=off
2026-05-09 11:08:36,688 | INFO | agent  | Device state sync: ac=on
2026-05-09 11:08:36,688 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:37,573 | INFO | agent  | Sensor update: temperature=19.38
2026-05-09 11:08:37,574 | INFO | agent  | Sensor update: humidity=51.5
2026-05-09 11:08:37,574 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:37,574 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:08:37,575 | INFO | agent  | Sensor update: light=10.4
2026-05-09 11:08:37,641 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:37,685 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:37,689 | INFO | agent  | Sensor update: temperature=27.13
2026-05-09 11:08:37,690 | INFO | agent  | Sensor update: humidity=45.1
2026-05-09 11:08:37,691 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:37,691 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:08:37,691 | INFO | agent  | Sensor update: light=187.9
2026-05-09 11:08:37,692 | INFO | agent  | Device state sync: light=on
2026-05-09 11:08:37,692 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:37,692 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:38,644 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:38,688 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:38,694 | INFO | agent  | Device state sync: light=off
2026-05-09 11:08:38,695 | INFO | agent  | Device state sync: ac=on
2026-05-09 11:08:38,695 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:39,077 | INFO | agent  | Sensor update: temperature=19.27
2026-05-09 11:08:39,078 | INFO | agent  | Sensor update: humidity=51.9
2026-05-09 11:08:39,078 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:39,078 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:08:39,078 | INFO | agent  | Sensor update: light=2.5
2026-05-09 11:08:39,653 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:39,696 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:39,696 | INFO | agent  | Sensor update: temperature=26.99
2026-05-09 11:08:39,696 | INFO | agent  | Sensor update: humidity=44.8
2026-05-09 11:08:39,696 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:39,697 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:08:39,697 | INFO | agent  | Sensor update: light=193.5
2026-05-09 11:08:39,701 | INFO | agent  | Device state sync: light=on
2026-05-09 11:08:39,702 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:39,703 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:40,657 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:40,704 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:40,705 | INFO | agent  | Sensor update: temperature=19.24
2026-05-09 11:08:40,705 | INFO | agent  | Sensor update: humidity=51.9
2026-05-09 11:08:40,705 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:40,706 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:08:40,706 | INFO | agent  | Sensor update: light=0.7
2026-05-09 11:08:40,707 | INFO | agent  | Device state sync: light=off
2026-05-09 11:08:40,708 | INFO | agent  | Device state sync: ac=on
2026-05-09 11:08:40,708 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:41,662 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:41,708 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:41,709 | INFO | agent  | Sensor update: temperature=26.91
2026-05-09 11:08:41,709 | INFO | agent  | Sensor update: humidity=44.5
2026-05-09 11:08:41,709 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:41,709 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:08:41,710 | INFO | agent  | Sensor update: light=190.9
2026-05-09 11:08:41,712 | INFO | agent  | Device state sync: light=on
2026-05-09 11:08:41,712 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:41,712 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:42,206 | INFO | agent  | Sensor update: temperature=26.99
2026-05-09 11:08:42,207 | INFO | agent  | Sensor update: humidity=45.0
2026-05-09 11:08:42,208 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:42,208 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:08:42,209 | INFO | agent  | Sensor update: light=187.5
2026-05-09 11:08:42,671 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:42,715 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:42,720 | INFO | agent  | Device state sync: light=off
2026-05-09 11:08:42,722 | INFO | agent  | Device state sync: ac=on
2026-05-09 11:08:42,722 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:43,590 | INFO | agent  | Sensor update: temperature=19.25
2026-05-09 11:08:43,591 | INFO | agent  | Sensor update: humidity=52.1
2026-05-09 11:08:43,591 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:43,591 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:08:43,591 | INFO | agent  | Sensor update: light=9.4
2026-05-09 11:08:43,680 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:43,722 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:43,722 | INFO | agent  | Sensor update: temperature=27.13
2026-05-09 11:08:43,722 | INFO | agent  | Sensor update: humidity=45.1
2026-05-09 11:08:43,722 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:43,722 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:08:43,722 | INFO | agent  | Sensor update: light=186.6
2026-05-09 11:08:43,726 | INFO | agent  | Device state sync: light=on
2026-05-09 11:08:43,726 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:43,726 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:44,688 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:44,731 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:44,733 | INFO | agent  | Device state sync: light=off
2026-05-09 11:08:44,734 | INFO | agent  | Device state sync: ac=on
2026-05-09 11:08:44,734 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:45,097 | INFO | agent  | Sensor update: temperature=19.41
2026-05-09 11:08:45,098 | INFO | agent  | Sensor update: humidity=52.3
2026-05-09 11:08:45,098 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:45,098 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:08:45,098 | INFO | agent  | Sensor update: light=14.7
2026-05-09 11:08:45,697 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:45,740 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:45,740 | INFO | agent  | Sensor update: temperature=27.28
2026-05-09 11:08:45,741 | INFO | agent  | Sensor update: humidity=45.4
2026-05-09 11:08:45,741 | INFO | agent  | Sensor update: door=True
2026-05-09 11:08:45,741 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:08:45,741 | INFO | agent  | Sensor update: light=194.4
2026-05-09 11:08:45,743 | INFO | agent  | Device state sync: light=on
2026-05-09 11:08:45,743 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:45,743 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:46,230 | INFO | agent  | Task enqueued p=2 device=ac cmd=off
2026-05-09 11:08:46,232 | INFO | agent  | Dispatched command p=2 ac=off (no-motion-timeout)
2026-05-09 11:08:46,702 | INFO | agent  | Sensor update: temperature=19.43
2026-05-09 11:08:46,702 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:46,702 | INFO | agent  | Sensor update: humidity=52.7
2026-05-09 11:08:46,703 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:46,703 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:08:46,703 | INFO | agent  | Sensor update: light=12.6
2026-05-09 11:08:46,744 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:46,744 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:46,749 | INFO | agent  | Device state sync: light=off
2026-05-09 11:08:46,750 | INFO | agent  | Device state sync: ac=on
2026-05-09 11:08:46,750 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:47,705 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:47,747 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:47,756 | INFO | agent  | Device state sync: light=on
2026-05-09 11:08:47,758 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:47,758 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:48,225 | INFO | agent  | Sensor update: temperature=27.16
2026-05-09 11:08:48,226 | INFO | agent  | Sensor update: humidity=44.9
2026-05-09 11:08:48,227 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:48,227 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:08:48,227 | INFO | agent  | Sensor update: light=185.2
2026-05-09 11:08:48,713 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:48,756 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:48,756 | INFO | agent  | Sensor update: temperature=19.17
2026-05-09 11:08:48,756 | INFO | agent  | Sensor update: humidity=52.1
2026-05-09 11:08:48,757 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:48,757 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:08:48,757 | INFO | agent  | Sensor update: light=3.6
2026-05-09 11:08:48,759 | INFO | agent  | Device state sync: light=off
2026-05-09 11:08:48,760 | INFO | agent  | Device state sync: ac=on
2026-05-09 11:08:48,760 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:49,613 | INFO | agent  | Sensor update: temperature=19.14
2026-05-09 11:08:49,615 | INFO | agent  | Sensor update: humidity=52.2
2026-05-09 11:08:49,615 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:49,615 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:08:49,615 | INFO | agent  | Sensor update: light=4.9
2026-05-09 11:08:49,720 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:49,762 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:49,762 | INFO | agent  | Sensor update: temperature=27.12
2026-05-09 11:08:49,762 | INFO | agent  | Sensor update: humidity=45.5
2026-05-09 11:08:49,762 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:49,762 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:08:49,762 | INFO | agent  | Sensor update: light=190.4
2026-05-09 11:08:49,763 | INFO | agent  | Device state sync: light=on
2026-05-09 11:08:49,764 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:49,764 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:50,722 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:50,768 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:50,770 | INFO | agent  | Device state sync: light=off
2026-05-09 11:08:50,771 | INFO | agent  | Device state sync: ac=on
2026-05-09 11:08:50,771 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:51,119 | INFO | agent  | Sensor update: temperature=18.92
2026-05-09 11:08:51,120 | INFO | agent  | Sensor update: humidity=52.7
2026-05-09 11:08:51,120 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:51,120 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:08:51,120 | INFO | agent  | Sensor update: light=6.0
2026-05-09 11:08:51,732 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:51,775 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:51,778 | INFO | agent  | Device state sync: light=on
2026-05-09 11:08:51,779 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:51,779 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:52,666 | INFO | agent  | Task enqueued p=2 device=ac cmd=off
2026-05-09 11:08:52,668 | INFO | agent  | Dispatched command p=2 ac=off (no-motion-timeout)
2026-05-09 11:08:52,738 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:52,783 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:52,784 | INFO | agent  | Sensor update: temperature=18.84
2026-05-09 11:08:52,784 | INFO | agent  | Sensor update: humidity=53.1
2026-05-09 11:08:52,784 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:52,784 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:08:52,784 | INFO | agent  | Sensor update: light=5.9
2026-05-09 11:08:52,784 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:52,787 | INFO | agent  | Device state sync: light=off
2026-05-09 11:08:52,788 | INFO | agent  | Device state sync: ac=on
2026-05-09 11:08:52,788 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:53,742 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:53,786 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:53,792 | INFO | agent  | Device state sync: light=on
2026-05-09 11:08:53,793 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:53,794 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:54,244 | INFO | agent  | Sensor update: temperature=27.43
2026-05-09 11:08:54,245 | INFO | agent  | Sensor update: humidity=45.0
2026-05-09 11:08:54,245 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:54,246 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:08:54,246 | INFO | agent  | Sensor update: light=180.8
2026-05-09 11:08:54,748 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:54,794 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:54,795 | INFO | agent  | Sensor update: temperature=18.89
2026-05-09 11:08:54,795 | INFO | agent  | Sensor update: humidity=52.6
2026-05-09 11:08:54,795 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:54,795 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:08:54,795 | INFO | agent  | Sensor update: light=11.2
2026-05-09 11:08:54,796 | INFO | agent  | Device state sync: light=off
2026-05-09 11:08:54,799 | INFO | agent  | Device state sync: ac=on
2026-05-09 11:08:54,799 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:55,637 | INFO | agent  | Sensor update: temperature=18.93
2026-05-09 11:08:55,638 | INFO | agent  | Sensor update: humidity=52.7
2026-05-09 11:08:55,638 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:55,639 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:08:55,639 | INFO | agent  | Sensor update: light=14.3
2026-05-09 11:08:55,753 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:55,797 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:55,801 | INFO | agent  | Device state sync: light=on
2026-05-09 11:08:55,804 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:55,804 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:56,761 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:56,805 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:56,808 | INFO | agent  | Device state sync: light=off
2026-05-09 11:08:56,808 | INFO | agent  | Device state sync: ac=on
2026-05-09 11:08:56,808 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:57,144 | INFO | agent  | Sensor update: temperature=19.04
2026-05-09 11:08:57,144 | INFO | agent  | Sensor update: humidity=52.7
2026-05-09 11:08:57,145 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:57,145 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:08:57,145 | INFO | agent  | Sensor update: light=8.7
2026-05-09 11:08:57,766 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:08:57,809 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:57,809 | INFO | agent  | Sensor update: temperature=27.49
2026-05-09 11:08:57,809 | INFO | agent  | Sensor update: humidity=45.3
2026-05-09 11:08:57,809 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:57,810 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:08:57,810 | INFO | agent  | Sensor update: light=191.8
2026-05-09 11:08:57,813 | INFO | agent  | Device state sync: light=on
2026-05-09 11:08:57,814 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:08:57,814 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:08:58,758 | INFO | agent  | Sensor update: temperature=27.67
2026-05-09 11:08:58,760 | INFO | agent  | Sensor update: humidity=45.0
2026-05-09 11:08:58,760 | INFO | agent  | Sensor update: door=False
2026-05-09 11:08:58,760 | INFO | agent  | Sensor update: pir=True
